season,week,game_id,game_type,home_team,away_team,home_score,away_score,result,home_rest,away_rest,div_game
2017,8,2017_08_LAC_NE,REG,NE,LAC,21.0,13.0,8.0,7,7,0
2017,8,2017_08_CHI_NO,REG,NO,CHI,20.0,12.0,8.0,7,7,0
2017,8,2017_08_ATL_NYJ,REG,NYJ,ATL,20.0,25.0,-5.0,7,7,0
2017,8,2017_08_SF_PHI,REG,PHI,SF,33.0,10.0,23.0,6,7,0
2017,8,2017_08_CAR_TB,REG,TB,CAR,3.0,17.0,-14.0,7,7,1
2017,8,2017_08_HOU_SEA,REG,SEA,HOU,41.0,38.0,3.0,7,14,0
2017,8,2017_08_DAL_WAS,REG,WAS,DAL,19.0,33.0,-14.0,6,7,1
2017,8,2017_08_PIT_DET,REG,DET,PIT,15.0,20.0,-5.0,14,7,0
2017,8,2017_08_MIN_CLE,REG,CLE,MIN,16.0,33.0,-17.0,7,7,0
2017,8,2017_08_DEN_KC,REG,KC,DEN,29.0,19.0,10.0,11,8,1
2017,9,2017_09_BUF_NYJ,REG,NYJ,BUF,34.0,21.0,13.0,4,4,1
2017,9,2017_09_ATL_CAR,REG,CAR,ATL,20.0,17.0,3.0,7,7,1
2017,9,2017_09_IND_HOU,REG,HOU,IND,14.0,20.0,-6.0,7,7,1
2017,9,2017_09_CIN_JAX,REG,JAX,CIN,23.0,7.0,16.0,14,7,0
2017,9,2017_09_TB_NO,REG,NO,TB,30.0,10.0,20.0,7,7,1
2017,9,2017_09_LA_NYG,REG,NYG,LA,17.0,51.0,-34.0,14,14,0
2017,9,2017_09_DEN_PHI,REG,PHI,DEN,51.0,23.0,28.0,7,6,0
2017,9,2017_09_BAL_TEN,REG,TEN,BAL,23.0,20.0,3.0,14,10,0
2017,9,2017_09_WAS_SEA,REG,SEA,WAS,14.0,17.0,-3.0,7,7,0
2017,9,2017_09_ARI_SF,REG,SF,ARI,10.0,20.0,-10.0,7,14,1
2017,9,2017_09_KC_DAL,REG,DAL,KC,28.0,17.0,11.0,7,6,0
2017,9,2017_09_OAK_MIA,REG,MIA,OAK,24.0,27.0,-3.0,10,7,0
2017,9,2017_09_DET_GB,REG,GB,DET,17.0,30.0,-13.0,15,8,1
2017,10,2017_10_SEA_ARI,REG,ARI,SEA,16.0,22.0,-6.0,4,4,1
2017,10,2017_10_NO_BUF,REG,BUF,NO,10.0,47.0,-37.0,10,7,0
2017,10,2017_10_GB_CHI,REG,CHI,GB,16.0,23.0,-7.0,14,6,1
2017,10,2017_10_CLE_DET,REG,DET,CLE,38.0,24.0,14.0,6,14,0
2017,10,2017_10_PIT_IND,REG,IND,PIT,17.0,20.0,-3.0,7,14,0
2017,10,2017_10_LAC_JAX,REG,JAX,LAC,20.0,17.0,3.0,7,14,0
2017,10,2017_10_NYJ_TB,REG,TB,NYJ,15.0,10.0,5.0,7,10,0
2017,10,2017_10_CIN_TEN,REG,TEN,CIN,24.0,20.0,4.0,7,7,0
2017,10,2017_10_MIN_WAS,REG,WAS,MIN,30.0,38.0,-8.0,7,14,0
2017,10,2017_10_HOU_LA,REG,LA,HOU,33.0,7.0,26.0,7,7,0
2017,10,2017_10_DAL_ATL,REG,ATL,DAL,27.0,7.0,20.0,7,7,0
2017,10,2017_10_NYG_SF,REG,SF,NYG,31.0,21.0,10.0,7,7,0
2017,10,2017_10_NE_DEN,REG,DEN,NE,16.0,41.0,-25.0,7,14,0
2017,10,2017_10_MIA_CAR,REG,CAR,MIA,45.0,21.0,24.0,8,8,0
2017,11,2017_11_TEN_PIT,REG,PIT,TEN,40.0,17.0,23.0,4,4,0
2017,11,2017_11_DET_CHI,REG,CHI,DET,24.0,27.0,-3.0,7,7,1
2017,11,2017_11_JAX_CLE,REG,CLE,JAX,7.0,19.0,-12.0,7,7,0
2017,11,2017_11_BAL_GB,REG,GB,BAL,0.0,23.0,-23.0,7,14,0
2017,11,2017_11_ARI_HOU,REG,HOU,ARI,31.0,21.0,10.0,7,10,0
2017,11,2017_11_TB_MIA,REG,MIA,TB,20.0,30.0,-10.0,6,7,0
2017,11,2017_11_LA_MIN,REG,MIN,LA,24.0,7.0,17.0,7,7,0
2017,11,2017_11_WAS_NO,REG,NO,WAS,34.0,31.0,3.0,7,7,0
2017,11,2017_11_KC_NYG,REG,NYG,KC,12.0,9.0,3.0,7,14,0
2017,11,2017_11_BUF_LAC,REG,LAC,BUF,54.0,24.0,30.0,7,7,0
2017,11,2017_11_CIN_DEN,REG,DEN,CIN,17.0,20.0,-3.0,7,7,0
2017,11,2017_11_NE_OAK,REG,OAK,NE,8.0,33.0,-25.0,14,7,0
2017,11,2017_11_PHI_DAL,REG,DAL,PHI,9.0,37.0,-28.0,7,14,1
2017,11,2017_11_ATL_SEA,REG,SEA,ATL,31.0,34.0,-3.0,11,8,0
2017,12,2017_12_MIN_DET,REG,DET,MIN,23.0,30.0,-7.0,4,4,1
2017,12,2017_12_LAC_DAL,REG,DAL,LAC,6.0,28.0,-22.0,4,4,0
2017,12,2017_12_NYG_WAS,REG,WAS,NYG,20.0,10.0,10.0,4,4,1
2017,12,2017_12_TB_ATL,REG,ATL,TB,34.0,20.0,14.0,6,7,1
2017,12,2017_12_CLE_CIN,REG,CIN,CLE,30.0,16.0,14.0,7,7,1
2017,12,2017_12_TEN_IND,REG,IND,TEN,16.0,20.0,-4.0,14,10,1
2017,12,2017_12_BUF_KC,REG,KC,BUF,10.0,16.0,-6.0,7,7,0
2017,12,2017_12_MIA_NE,REG,NE,MIA,35.0,17.0,18.0,7,7,1
2017,12,2017_12_CAR_NYJ,REG,NYJ,CAR,27.0,35.0,-8.0,14,13,0
2017,12,2017_12_CHI_PHI,REG,PHI,CHI,31.0,3.0,28.0,7,7,0
2017,12,2017_12_SEA_SF,REG,SF,SEA,13.0,24.0,-11.0,14,6,1
2017,12,2017_12_JAX_ARI,REG,ARI,JAX,27.0,24.0,3.0,7,7,0
2017,12,2017_12_NO_LA,REG,LA,NO,26.0,20.0,6.0,7,7,0
2017,12,2017_12_DEN_OAK,REG,OAK,DEN,21.0,14.0,7.0,7,7,1
2017,12,2017_12_GB_PIT,REG,PIT,GB,31.0,28.0,3.0,10,7,0
2017,12,2017_12_HOU_BAL,REG,BAL,HOU,23.0,16.0,7.0,8,8,0
2017,13,2017_13_WAS_DAL,REG,DAL,WAS,38.0,14.0,24.0,7,7,1
2017,13,2017_13_MIN_ATL,REG,ATL,MIN,9.0,14.0,-5.0,7,10,0
2017,13,2017_13_DET_BAL,REG,BAL,DET,44.0,20.0,24.0,6,10,0
2017,13,2017_13_NE_BUF,REG,BUF,NE,3.0,23.0,-20.0,7,7,1
2017,13,2017_13_SF_CHI,REG,CHI,SF,14.0,15.0,-1.0,7,7,0
2017,13,2017_13_TB_GB,REG,GB,TB,26.0,20.0,6.0,7,7,0
2017,13,2017_13_IND_JAX,REG,JAX,IND,30.0,10.0,20.0,7,7,1
2017,13,2017_13_DEN_MIA,REG,MIA,DEN,35.0,9.0,26.0,7,7,0
2017,13,2017_13_KC_NYJ,REG,NYJ,KC,38.0,31.0,7.0,7,7,0
2017,13,2017_13_HOU_TEN,REG,TEN,HOU,24.0,13.0,11.0,7,6,1
2017,13,2017_13_CLE_LAC,REG,LAC,CLE,19.0,10.0,9.0,10,7,0
2017,13,2017_13_LA_ARI,REG,ARI,LA,16.0,32.0,-16.0,7,7,1
2017,13,2017_13_CAR_NO,REG,NO,CAR,31.0,21.0,10.0,7,7,1
2017,13,2017_13_NYG_OAK,REG,OAK,NYG,24.0,17.0,7.0,7,10,0
2017,13,2017_13_PHI_SEA,REG,SEA,PHI,24.0,10.0,14.0,7,7,0
2017,13,2017_13_PIT_CIN,REG,CIN,PIT,20.0,23.0,-3.0,8,8,1
2017,14,2017_14_NO_ATL,REG,ATL,NO,20.0,17.0,3.0,4,4,1
2017,14,2017_14_IND_BUF,REG,BUF,IND,13.0,7.0,6.0,7,7,0
2017,14,2017_14_MIN_CAR,REG,CAR,MIN,31.0,24.0,7.0,7,7,0
2017,14,2017_14_CHI_CIN,REG,CIN,CHI,7.0,33.0,-26.0,6,7,0
2017,14,2017_14_GB_CLE,REG,CLE,GB,21.0,27.0,-6.0,7,7,0
2017,14,2017_14_SF_HOU,REG,HOU,SF,16.0,26.0,-10.0,7,7,0
2017,14,2017_14_OAK_KC,REG,KC,OAK,26.0,15.0,11.0,7,7,1
2017,14,2017_14_DAL_NYG,REG,NYG,DAL,10.0,30.0,-20.0,7,10,1
2017,14,2017_14_DET_TB,REG,TB,DET,21.0,24.0,-3.0,7,7,0
2017,14,2017_14_TEN_ARI,REG,ARI,TEN,12.0,7.0,5.0,7,7,0
2017,14,2017_14_NYJ_DEN,REG,DEN,NYJ,23.0,0.0,23.0,7,7,0
2017,14,2017_14_WAS_LAC,REG,LAC,WAS,30.0,13.0,17.0,7,10,0
2017,14,2017_14_SEA_JAX,REG,JAX,SEA,30.0,24.0,6.0,7,7,0
2017,14,2017_14_PHI_LA,REG,LA,PHI,35.0,43.0,-8.0,7,7,0
2017,14,2017_14_BAL_PIT,REG,PIT,BAL,39.0,38.0,1.0,6,7,1
2017,14,2017_14_NE_MIA,REG,MIA,NE,27.0,20.0,7.0,8,8,1
2017,15,2017_15_DEN_IND,REG,IND,DEN,13.0,25.0,-12.0,4,4,0
2017,15,2017_15_CHI_DET,REG,DET,CHI,20.0,10.0,10.0,6,6,1
2017,15,2017_15_LAC_KC,REG,KC,LAC,30.0,13.0,17.0,6,6,1
2017,15,2017_15_MIA_BUF,REG,BUF,MIA,24.0,16.0,8.0,7,6,1
2017,15,2017_15_GB_CAR,REG,CAR,GB,31.0,24.0,7.0,7,7,0
2017,15,2017_15_BAL_CLE,REG,CLE,BAL,10.0,27.0,-17.0,7,7,1
2017,15,2017_15_HOU_JAX,REG,JAX,HOU,45.0,7.0,38.0,7,7,1
2017,15,2017_15_CIN_MIN,REG,MIN,CIN,34.0,7.0,27.0,7,7,0
2017,15,2017_15_NYJ_NO,REG,NO,NYJ,31.0,19.0,12.0,10,7,0
2017,15,2017_15_PHI_NYG,REG,NYG,PHI,29.0,34.0,-5.0,7,7,1
2017,15,2017_15_ARI_WAS,REG,WAS,ARI,20.0,15.0,5.0,7,7,0
2017,15,2017_15_LA_SEA,REG,SEA,LA,7.0,42.0,-35.0,7,7,1
2017,15,2017_15_NE_PIT,REG,PIT,NE,24.0,27.0,-3.0,7,6,0
2017,15,2017_15_TEN_SF,REG,SF,TEN,25.0,23.0,2.0,7,7,0
2017,15,2017_15_DAL_OAK,REG,OAK,DAL,17.0,20.0,-3.0,7,7,0
2017,15,2017_15_ATL_TB,REG,TB,ATL,21.0,24.0,-3.0,8,11,1
2017,16,2017_16_IND_BAL,REG,BAL,IND,23.0,16.0,7.0,6,9,0
2017,16,2017_16_MIN_GB,REG,GB,MIN,0.0,16.0,-16.0,6,6,1
2017,16,2017_16_TB_CAR,REG,CAR,TB,22.0,19.0,3.0,7,6,1
2017,16,2017_16_CLE_CHI,REG,CHI,CLE,20.0,3.0,17.0,8,7,0
2017,16,2017_16_DET_CIN,REG,CIN,DET,26.0,17.0,9.0,7,8,0
2017,16,2017_16_MIA_KC,REG,KC,MIA,29.0,13.0,16.0,8,7,0
2017,16,2017_16_BUF_NE,REG,NE,BUF,37.0,16.0,21.0,7,7,1
2017,16,2017_16_ATL_NO,REG,NO,ATL,23.0,13.0,10.0,7,6,1
2017,16,2017_16_LAC_NYJ,REG,NYJ,LAC,7.0,14.0,-7.0,7,8,0
2017,16,2017_16_LA_TEN,REG,TEN,LA,23.0,27.0,-4.0,7,7,0
2017,16,2017_16_DEN_WAS,REG,WAS,DEN,27.0,11.0,16.0,7,10,0
2017,16,2017_16_JAX_SF,REG,SF,JAX,44.0,33.0,11.0,7,7,0
2017,16,2017_16_NYG_ARI,REG,ARI,NYG,23.0,0.0,23.0,7,7,0
2017,16,2017_16_SEA_DAL,REG,DAL,SEA,12.0,21.0,-9.0,7,7,0
2017,16,2017_16_PIT_HOU,REG,HOU,PIT,6.0,34.0,-28.0,8,8,0
2017,16,2017_16_OAK_PHI,REG,PHI,OAK,19.0,10.0,9.0,8,8,0
2017,17,2017_17_GB_DET,REG,DET,GB,35.0,11.0,24.0,7,8,1
2017,17,2017_17_HOU_IND,REG,IND,HOU,22.0,13.0,9.0,8,6,1
2017,17,2017_17_CHI_MIN,REG,MIN,CHI,23.0,10.0,13.0,8,7,1
2017,17,2017_17_NYJ_NE,REG,NE,NYJ,26.0,6.0,20.0,7,7,1
2017,17,2017_17_WAS_NYG,REG,NYG,WAS,18.0,10.0,8.0,7,7,1
2017,17,2017_17_DAL_PHI,REG,PHI,DAL,0.0,6.0,-6.0,6,7,1
2017,17,2017_17_CLE_PIT,REG,PIT,CLE,28.0,24.0,4.0,6,7,1
2017,17,2017_17_CAR_ATL,REG,ATL,CAR,22.0,10.0,12.0,7,7,1
2017,17,2017_17_CIN_BAL,REG,BAL,CIN,27.0,31.0,-4.0,8,7,1
2017,17,2017_17_KC_DEN,REG,DEN,KC,24.0,27.0,-3.0,7,7,1
2017,17,2017_17_SF_LA,REG,LA,SF,13.0,34.0,-21.0,7,7,1
2017,17,2017_17_OAK_LAC,REG,LAC,OAK,30.0,10.0,20.0,7,6,1
2017,17,2017_17_BUF_MIA,REG,MIA,BUF,16.0,22.0,-6.0,7,7,1
2017,17,2017_17_ARI_SEA,REG,SEA,ARI,24.0,26.0,-2.0,7,7,1
2017,17,2017_17_NO_TB,REG,TB,NO,31.0,24.0,7.0,7,7,1
2017,17,2017_17_JAX_TEN,REG,TEN,JAX,15.0,10.0,5.0,7,7,1
2018,1,2018_01_ATL_PHI,REG,PHI,ATL,18.0,12.0,6.0,7,7,0
2018,1,2018_01_BUF_BAL,REG,BAL,BUF,47.0,3.0,44.0,7,7,0
2018,1,2018_01_PIT_CLE,REG,CLE,PIT,21.0,21.0,0.0,7,7,1
2018,1,2018_01_CIN_IND,REG,IND,CIN,23.0,34.0,-11.0,7,7,0
2018,1,2018_01_TEN_MIA,REG,MIA,TEN,27.0,20.0,7.0,7,7,0
2018,1,2018_01_SF_MIN,REG,MIN,SF,24.0,16.0,8.0,7,7,0
2018,1,2018_01_HOU_NE,REG,NE,HOU,27.0,20.0,7.0,7,7,0
2018,1,2018_01_TB_NO,REG,NO,TB,40.0,48.0,-8.0,7,7,1
2018,1,2018_01_JAX_NYG,REG,NYG,JAX,15.0,20.0,-5.0,7,7,0
2018,1,2018_01_KC_LAC,REG,LAC,KC,28.0,38.0,-10.0,7,7,1
2018,1,2018_01_WAS_ARI,REG,ARI,WAS,6.0,24.0,-18.0,7,7,0
2018,1,2018_01_DAL_CAR,REG,CAR,DAL,16.0,8.0,8.0,7,7,0
2018,1,2018_01_SEA_DEN,REG,DEN,SEA,27.0,24.0,3.0,7,7,0
2018,1,2018_01_CHI_GB,REG,GB,CHI,24.0,23.0,1.0,7,7,1
2018,1,2018_01_NYJ_DET,REG,DET,NYJ,17.0,48.0,-31.0,7,7,0
2018,1,2018_01_LA_OAK,REG,OAK,LA,13.0,33.0,-20.0,7,7,0
2018,2,2018_02_BAL_CIN,REG,CIN,BAL,34.0,23.0,11.0,4,4,1
2018,2,2018_02_CAR_ATL,REG,ATL,CAR,31.0,24.0,7.0,10,7,1
2018,2,2018_02_LAC_BUF,REG,BUF,LAC,20.0,31.0,-11.0,7,7,0
2018,2,2018_02_MIN_GB,REG,GB,MIN,29.0,29.0,0.0,7,7,1
2018,2,2018_02_CLE_NO,REG,NO,CLE,21.0,18.0,3.0,7,7,0
2018,2,2018_02_MIA_NYJ,REG,NYJ,MIA,12.0,20.0,-8.0,6,7,1
2018,2,2018_02_KC_PIT,REG,PIT,KC,37.0,42.0,-5.0,7,7,0
2018,2,2018_02_PHI_TB,REG,TB,PHI,27.0,21.0,6.0,7,10,0
2018,2,2018_02_HOU_TEN,REG,TEN,HOU,20.0,17.0,3.0,7,7,1
2018,2,2018_02_IND_WAS,REG,WAS,IND,9.0,21.0,-12.0,7,7,0
2018,2,2018_02_ARI_LA,REG,LA,ARI,34.0,0.0,34.0,6,7,1
2018,2,2018_02_DET_SF,REG,SF,DET,30.0,27.0,3.0,7,6,0
2018,2,2018_02_OAK_DEN,REG,DEN,OAK,20.0,19.0,1.0,7,6,1
2018,2,2018_02_NE_JAX,REG,JAX,NE,31.0,20.0,11.0,7,7,0
2018,2,2018_02_NYG_DAL,REG,DAL,NYG,20.0,13.0,7.0,7,7,1
2018,2,2018_02_SEA_CHI,REG,CHI,SEA,24.0,17.0,7.0,8,8,0
2018,3,2018_03_NYJ_CLE,REG,CLE,NYJ,21.0,17.0,4.0,4,4,0
2018,3,2018_03_NO_ATL,REG,ATL,NO,37.0,43.0,-6.0,7,7,1
2018,3,2018_03_DEN_BAL,REG,BAL,DEN,27.0,14.0,13.0,10,7,0
2018,3,2018_03_CIN_CAR,REG,CAR,CIN,31.0,21.0,10.0,7,10,0
2018,3,2018_03_NYG_HOU,REG,HOU,NYG,22.0,27.0,-5.0,7,7,0
2018,3,2018_03_TEN_JAX,REG,JAX,TEN,6.0,9.0,-3.0,7,7,1
2018,3,2018_03_SF_KC,REG,KC,SF,38.0,27.0,11.0,7,7,0
2018,3,2018_03_OAK_MIA,REG,MIA,OAK,28.0,20.0,8.0,7,7,0
2018,3,2018_03_BUF_MIN,REG,MIN,BUF,6.0,27.0,-21.0,7,7,0
2018,3,2018_03_IND_PHI,REG,PHI,IND,20.0,16.0,4.0,7,7,0
2018,3,2018_03_GB_WAS,REG,WAS,GB,31.0,17.0,14.0,7,7,0
2018,3,2018_03_LAC_LA,REG,LA,LAC,35.0,23.0,12.0,7,7,0
2018,3,2018_03_CHI_ARI,REG,ARI,CHI,14.0,16.0,-2.0,7,6,0
2018,3,2018_03_DAL_SEA,REG,SEA,DAL,24.0,13.0,11.0,6,7,0
2018,3,2018_03_NE_DET,REG,DET,NE,26.0,10.0,16.0,7,7,0
2018,3,2018_03_PIT_TB,REG,TB,PIT,27.0,30.0,-3.0,8,8,0
2018,4,2018_04_MIN_LA,REG,LA,MIN,38.0,31.0,7.0,4,4,0
2018,4,2018_04_CIN_ATL,REG,ATL,CIN,36.0,37.0,-1.0,7,7,0
2018,4,2018_04_TB_CHI,REG,CHI,TB,48.0,10.0,38.0,7,6,0
2018,4,2018_04_DET_DAL,REG,DAL,DET,26.0,24.0,2.0,7,7,0
2018,4,2018_04_BUF_GB,REG,GB,BUF,22.0,0.0,22.0,7,7,0
2018,4,2018_04_HOU_IND,REG,IND,HOU,34.0,37.0,-3.0,7,7,1
2018,4,2018_04_NYJ_JAX,REG,JAX,NYJ,31.0,12.0,19.0,7,10,0
2018,4,2018_04_MIA_NE,REG,NE,MIA,38.0,7.0,31.0,7,7,1
2018,4,2018_04_PHI_TEN,REG,TEN,PHI,26.0,23.0,3.0,7,7,0
2018,4,2018_04_SEA_ARI,REG,ARI,SEA,17.0,20.0,-3.0,7,7,1
2018,4,2018_04_CLE_OAK,REG,OAK,CLE,45.0,42.0,3.0,7,10,0
2018,4,2018_04_SF_LAC,REG,LAC,SF,29.0,27.0,2.0,7,7,0
2018,4,2018_04_NO_NYG,REG,NYG,NO,18.0,33.0,-15.0,7,7,0
2018,4,2018_04_BAL_PIT,REG,PIT,BAL,14.0,26.0,-12.0,6,7,1
2018,4,2018_04_KC_DEN,REG,DEN,KC,23.0,27.0,-4.0,8,8,1
2018,5,2018_05_IND_NE,REG,NE,IND,38.0,24.0,14.0,4,4,0
2018,5,2018_05_TEN_BUF,REG,BUF,TEN,13.0,12.0,1.0,7,7,0
2018,5,2018_05_NYG_CAR,REG,CAR,NYG,33.0,31.0,2.0,14,7,0
2018,5,2018_05_MIA_CIN,REG,CIN,MIA,27.0,17.0,10.0,7,7,0
2018,5,2018_05_BAL_CLE,REG,CLE,BAL,12.0,9.0,3.0,7,7,1
2018,5,2018_05_GB_DET,REG,DET,GB,31.0,23.0,8.0,7,7,1
2018,5,2018_05_JAX_KC,REG,KC,JAX,30.0,14.0,16.0,6,7,0
2018,5,2018_05_DEN_NYJ,REG,NYJ,DEN,34.0,16.0,18.0,7,6,0
2018,5,2018_05_ATL_PIT,REG,PIT,ATL,41.0,17.0,24.0,7,7,0
2018,5,2018_05_OAK_LAC,REG,LAC,OAK,26.0,10.0,16.0,7,7,1
2018,5,2018_05_MIN_PHI,REG,PHI,MIN,21.0,23.0,-2.0,7,10,0
2018,5,2018_05_LA_SEA,REG,SEA,LA,31.0,33.0,-2.0,7,10,1
2018,5,2018_05_ARI_SF,REG,SF,ARI,18.0,28.0,-10.0,7,7,1
2018,5,2018_05_DAL_HOU,REG,HOU,DAL,19.0,16.0,3.0,7,7,0
2018,5,2018_05_WAS_NO,REG,NO,WAS,43.0,19.0,24.0,8,15,0
2018,6,2018_06_PHI_NYG,REG,NYG,PHI,13.0,34.0,-21.0,4,4,1
2018,6,2018_06_TB_ATL,REG,ATL,TB,34.0,29.0,5.0,7,14,1
2018,6,2018_06_PIT_CIN,REG,CIN,PIT,21.0,28.0,-7.0,7,7,1
2018,6,2018_06_LAC_CLE,REG,CLE,LAC,14.0,38.0,-24.0,7,7,0
2018,6,2018_06_BUF_HOU,REG,HOU,BUF,20.0,13.0,7.0,7,7,0
2018,6,2018_06_CHI_MIA,REG,MIA,CHI,31.0,28.0,3.0,7,14,0
2018,6,2018_06_ARI_MIN,REG,MIN,ARI,27.0,17.0,10.0,7,7,0
2018,6,2018_06_IND_NYJ,REG,NYJ,IND,42.0,34.0,8.0,7,10,0
2018,6,2018_06_SEA_OAK,REG,OAK,SEA,3.0,27.0,-24.0,7,7,0
2018,6,2018_06_CAR_WAS,REG,WAS,CAR,23.0,17.0,6.0,6,7,0
2018,6,2018_06_LA_DEN,REG,DEN,LA,20.0,23.0,-3.0,7,7,0
2018,6,2018_06_JAX_DAL,REG,DAL,JAX,40.0,7.0,33.0,7,7,0
2018,6,2018_06_BAL_TEN,REG,TEN,BAL,0.0,21.0,-21.0,7,7,0
2018,6,2018_06_KC_NE,REG,NE,KC,43.0,40.0,3.0,10,7,0
2018,6,2018_06_SF_GB,REG,GB,SF,33.0,30.0,3.0,8,8,0
2018,7,2018_07_DEN_ARI,REG,ARI,DEN,10.0,45.0,-35.0,4,4,0
2018,7,2018_07_NE_CHI,REG,CHI,NE,31.0,38.0,-7.0,7,7,0
2018,7,2018_07_BUF_IND,REG,IND,BUF,37.0,5.0,32.0,7,7,0
2018,7,2018_07_HOU_JAX,REG,JAX,HOU,7.0,20.0,-13.0,7,7,1
2018,7,2018_07_DET_MIA,REG,MIA,DET,21.0,32.0,-11.0,7,14,0
2018,7,2018_07_MIN_NYJ,REG,NYJ,MIN,17.0,37.0,-20.0,7,7,0
2018,7,2018_07_CAR_PHI,REG,PHI,CAR,17.0,21.0,-4.0,10,7,0
2018,7,2018_07_CLE_TB,REG,TB,CLE,26.0,23.0,3.0,7,7,0
2018,7,2018_07_NO_BAL,REG,BAL,NO,23.0,24.0,-1.0,7,13,0
2018,7,2018_07_LA_SF,REG,SF,LA,10.0,39.0,-29.0,6,7,1
2018,7,2018_07_DAL_WAS,REG,WAS,DAL,20.0,17.0,3.0,7,7,1
2018,7,2018_07_CIN_KC,REG,KC,CIN,45.0,10.0,35.0,7,7,0
2018,7,2018_07_TEN_LAC,REG,LAC,TEN,20.0,19.0,1.0,7,7,0
2018,7,2018_07_NYG_ATL,REG,ATL,NYG,23.0,20.0,3.0,8,11,0
2018,8,2018_08_MIA_HOU,REG,HOU,MIA,42.0,23.0,19.0,4,4,0
2018,8,2018_08_BAL_CAR,REG,CAR,BAL,36.0,21.0,15.0,7,7,0
2018,8,2018_08_NYJ_CHI,REG,CHI,NYJ,24.0,10.0,14.0,7,7,0
2018,8,2018_08_TB_CIN,REG,CIN,TB,37.0,34.0,3.0,7,7,0
2018,8,2018_08_SEA_DET,REG,DET,SEA,14.0,28.0,-14.0,7,14,0
2018,8,2018_08_DEN_KC,REG,KC,DEN,30.0,23.0,7.0,7,10,1
2018,8,2018_08_WAS_NYG,REG,NYG,WAS,13.0,20.0,-7.0,6,7,1
2018,8,2018_08_CLE_PIT,REG,PIT,CLE,33.0,18.0,15.0,14,7,1
2018,8,2018_08_IND_OAK,REG,OAK,IND,28.0,42.0,-14.0,14,7,0
2018,8,2018_08_SF_ARI,REG,ARI,SF,18.0,15.0,3.0,10,7,1
2018,8,2018_08_GB_LA,REG,LA,GB,29.0,27.0,2.0,7,13,0
2018,8,2018_08_NO_MIN,REG,MIN,NO,20.0,30.0,-10.0,7,7,0
2018,8,2018_08_PHI_JAX,REG,JAX,PHI,18.0,24.0,-6.0,7,7,0
2018,8,2018_08_NE_BUF,REG,BUF,NE,6.0,25.0,-19.0,8,8,1
2018,9,2018_09_OAK_SF,REG,SF,OAK,34.0,3.0,31.0,4,4,0
2018,9,2018_09_PIT_BAL,REG,BAL,PIT,16.0,23.0,-7.0,7,7,1
2018,9,2018_09_CHI_BUF,REG,BUF,CHI,9.0,41.0,-32.0,6,7,0
2018,9,2018_09_TB_CAR,REG,CAR,TB,42.0,28.0,14.0,7,7,1
2018,9,2018_09_KC_CLE,REG,CLE,KC,21.0,37.0,-16.0,7,7,0
2018,9,2018_09_NYJ_MIA,REG,MIA,NYJ,13.0,6.0,7.0,10,7,1
2018,9,2018_09_DET_MIN,REG,MIN,DET,24.0,9.0,15.0,7,7,1
2018,9,2018_09_ATL_WAS,REG,WAS,ATL,14.0,38.0,-24.0,7,13,0
2018,9,2018_09_HOU_DEN,REG,DEN,HOU,17.0,19.0,-2.0,7,10,0
2018,9,2018_09_LAC_SEA,REG,SEA,LAC,17.0,25.0,-8.0,7,14,0
2018,9,2018_09_LA_NO,REG,NO,LA,45.0,35.0,10.0,7,7,0
2018,9,2018_09_GB_NE,REG,NE,GB,31.0,17.0,14.0,6,7,0
2018,9,2018_09_TEN_DAL,REG,DAL,TEN,14.0,28.0,-14.0,15,15,0
2018,10,2018_10_CAR_PIT,REG,PIT,CAR,52.0,21.0,31.0,4,4,0
2018,10,2018_10_DET_CHI,REG,CHI,DET,34.0,22.0,12.0,7,7,1
2018,10,2018_10_NO_CIN,REG,CIN,NO,14.0,51.0,-37.0,14,7,0
2018,10,2018_10_ATL_CLE,REG,CLE,ATL,28.0,16.0,12.0,7,7,0
2018,10,2018_10_JAX_IND,REG,IND,JAX,29.0,26.0,3.0,14,14,1
2018,10,2018_10_ARI_KC,REG,KC,ARI,26.0,14.0,12.0,7,14,0
2018,10,2018_10_BUF_NYJ,REG,NYJ,BUF,10.0,41.0,-31.0,7,7,1
2018,10,2018_10_WAS_TB,REG,TB,WAS,3.0,16.0,-13.0,7,7,0
2018,10,2018_10_NE_TEN,REG,TEN,NE,34.0,10.0,24.0,6,7,0
2018,10,2018_10_LAC_OAK,REG,OAK,LAC,6.0,20.0,-14.0,10,7,1
2018,10,2018_10_MIA_GB,REG,GB,MIA,31.0,12.0,19.0,7,7,0
2018,10,2018_10_SEA_LA,REG,LA,SEA,36.0,31.0,5.0,7,7,1
2018,10,2018_10_DAL_PHI,REG,PHI,DAL,20.0,27.0,-7.0,14,6,1
2018,10,2018_10_NYG_SF,REG,SF,NYG,23.0,27.0,-4.0,11,15,0
2018,11,2018_11_GB_SEA,REG,SEA,GB,27.0,24.0,3.0,4,4,0
2018,11,2018_11_DAL_ATL,REG,ATL,DAL,19.0,22.0,-3.0,7,7,0
2018,11,2018_11_CIN_BAL,REG,BAL,CIN,24.0,21.0,3.0,14,7,1
2018,11,2018_11_CAR_DET,REG,DET,CAR,20.0,19.0,1.0,7,10,0
2018,11,2018_11_TEN_IND,REG,IND,TEN,38.0,10.0,28.0,7,7,1
